"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Regioaanduiding/Indelingswijziging wijken en buurten (code)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpraktijk (km)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 1 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 3 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 5 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpost (km)";"Gezondheid en welzijn/Afstand tot apotheek (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Afstand tot consultatiebureau (km)";"Gezondheid en welzijn/Fysiotherapeut/Afstand tot fysiotherapeut (km)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 1 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 3 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot grote supermarkt (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot ov. dagel. levensmiddelen (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 5 km (aantal)";"Detailhandel/Warenhuis/Afstand tot warenhuis (km)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 5 km (aantal)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 10 km (aantal)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 20 km (aantal)";"Horeca/Cafés en dergelijke/Afstand tot café e.d. (km)";"Horeca/Cafés en dergelijke/Aantal cafés/Binnen 1 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés/Binnen 3 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés/Binnen 5 km (aantal)";"Horeca/Cafetaria's en dergelijke/Afstand tot cafetaria e.d. (km)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 1 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 3 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 5 km (aantal)";"Horeca/Restaurants/Afstand tot restaurant (km)";"Horeca/Restaurants/Aantal restaurants/Binnen 1 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 3 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 5 km (aantal)";"Horeca/Hotels en dergelijke/Afstand tot hotel e.d. (km)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 5 km (aantal)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 10 km (aantal)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 20 km (aantal)";"Kinderopvang/Kinderdagverblijf/Afstand tot kinderdagverblijf (km)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 1 km (aantal)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 3 km (aantal)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 5 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Afstand tot buitenschoolse opvang (km)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 1 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 3 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 5 km (aantal)";"Onderwijs/Basisonderwijs/Afstand tot school (km)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 1 km (aantal)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 10 km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 3  km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 5  km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 10  km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 10 km (aantal)";"Groenvoorzieningen/Openbaar groen/Afstand tot openbaar groen totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot park of plantsoen (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot dagrecreatief terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot bos (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat. terrein totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open droog nat. terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat natuurlijk terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot semi-openbaar groen totaal (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot sportterrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot volkstuin (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot verblijfsrecreatief terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot begraafplaats (km)";"Groenvoorzieningen/Afstand tot recreatief binnenwater (km)";"Verkeer en vervoer/Afstand tot oprit hoofdverkeersweg (km)";"Verkeer en vervoer/Treinstations/Afstand tot treinstations totaal (km)";"Verkeer en vervoer/Treinstations/Afstand tot belangrijk overstapstation (km)";"Vrije tijd en cultuur/Afstand tot bibliotheek (km)";"Vrije tijd en cultuur/Sport/Afstand tot zwembad (km)";"Vrije tijd en cultuur/Sport/Afstand tot kunstijsbaan (km)";"Vrije tijd en cultuur/Museum/Afstand tot museum (km)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot podiumkunsten totaal (km)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot poppodium (km)";"Vrije tijd en cultuur/Bioscoop/Afstand tot bioscoop (km)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Afstand tot sauna (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot zonnebank (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot attractie (km)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 50 km (aantal)";"Afstand tot brandweerkazerne (km)"
"Wijk 10 Vleuten-De Meern";"Utrecht                                 ";"Wijk      ";"WK034410  ";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.1";"     0.8";"     6.2";"    17.5";"     1.0";"     2.2";"    15.7";"    43.7";"       .";"       .";"       .";"       .";"     1.9";"     0.3";"     2.2";"     5.6";"     1.0";"     1.0";"     7.3";"    24.7";"     0.9";"     2.3";"    18.4";"    56.0";"       .";"       .";"       .";"       .";"     0.6";"     3.0";"    20.7";"    52.2";"     0.6";"     3.3";"    25.7";"    60.8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.3";"     2.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.6";"     1.3";"     7.4";"    11.0";"     9.2";"     2.2";"       .";"       .";"       .";"       .";"       ."
"Haarrijn";"Utrecht                                 ";"Buurt     ";"BU03441011";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.5";"     0.0";"     2.1";"    19.4";"     1.0";"     0.8";"     8.9";"    48.1";"       .";"       .";"       .";"       .";"     1.4";"     0.0";"     3.0";"     8.3";"     1.1";"     0.5";"     9.1";"    29.9";"     1.0";"     0.8";"    16.8";"    65.0";"       .";"       .";"       .";"       .";"     0.4";"     2.3";"    10.0";"    48.1";"     0.8";"     1.5";"    11.8";"    64.2";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.3";"     3.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.2";"     1.0";"     6.8";"    11.0";"     8.4";"     3.5";"       .";"       .";"       .";"       .";"       ."
"Haarzuilens en omgeving";"Utrecht                                 ";"Buurt     ";"BU03441012";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.7";"     0.0";"     1.8";"     9.3";"     1.0";"     1.0";"     8.4";"    28.2";"       .";"       .";"       .";"       .";"     2.7";"     0.0";"     2.0";"     3.7";"     1.1";"     0.5";"     4.5";"    15.6";"     1.0";"     1.3";"     9.4";"    27.8";"       .";"       .";"       .";"       .";"     1.0";"     0.7";"     8.5";"    27.3";"     0.9";"     0.6";"     8.0";"    32.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.5";"     4.7";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.6";"     1.0";"     2.7";"    10.1";"     9.9";"     4.8";"       .";"       .";"       .";"       .";"       ."
"Vleuten";"Utrecht                                 ";"Buurt     ";"BU03441013";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.9";"     1.2";"     3.8";"    22.4";"     0.7";"     3.3";"    11.6";"    55.1";"       .";"       .";"       .";"       .";"     0.8";"     1.7";"     3.0";"     7.2";"     0.7";"     1.9";"     8.6";"    34.5";"     0.7";"     4.7";"    17.8";"    73.7";"       .";"       .";"       .";"       .";"     0.4";"     3.4";"    15.7";"    54.6";"     0.4";"     4.0";"    21.1";"    68.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.9";"     3.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.8";"     1.1";"     7.5";"    11.0";"     8.8";"     3.4";"       .";"       .";"       .";"       .";"       ."
"Máximapark";"Utrecht                                 ";"Buurt     ";"BU03441014";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.6";"     0.2";"     6.5";"    17.8";"     1.4";"     1.0";"    15.2";"    41.1";"       .";"       .";"       .";"       .";"     1.6";"     0.7";"     2.6";"     5.3";"     1.5";"     0.2";"     7.8";"    27.7";"     1.0";"     1.2";"    18.9";"    60.5";"       .";"       .";"       .";"       .";"     1.1";"     0.5";"    21.1";"    52.1";"     0.7";"     2.4";"    27.1";"    60.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.6";"     2.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.2";"     1.5";"     7.5";"    11.0";"     8.8";"     2.4";"       .";"       .";"       .";"       .";"       ."
"Vleuterweide-West";"Utrecht                                 ";"Buurt     ";"BU03441021";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.5";"     0.1";"     5.8";"    16.6";"     1.7";"     0.0";"    16.2";"    43.6";"       .";"       .";"       .";"       .";"     2.0";"     0.0";"     2.9";"     5.0";"     1.7";"     0.0";"     6.8";"    22.5";"     1.3";"     0.5";"    15.1";"    47.3";"       .";"       .";"       .";"       .";"     0.5";"     3.2";"    17.4";"    48.9";"     0.5";"     2.4";"    20.7";"    58.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.6";"     2.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.1";"     1.0";"     6.5";"    11.0";"     9.9";"     2.4";"       .";"       .";"       .";"       .";"       ."
"Vleuterweide-Noord/Oost/Centrum";"Utrecht                                 ";"Buurt     ";"BU03441022";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.4";"     0.3";"     6.7";"    17.2";"     1.3";"     0.7";"    17.2";"    45.6";"       .";"       .";"       .";"       .";"     1.5";"     0.1";"     3.2";"     5.0";"     1.3";"     0.3";"     7.1";"    26.6";"     1.2";"     0.4";"    18.2";"    57.8";"       .";"       .";"       .";"       .";"     1.1";"     0.6";"    21.4";"    51.4";"     0.9";"     1.2";"    26.6";"    60.7";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.4";"     1.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.9";"     1.0";"     7.3";"    11.0";"     9.4";"     2.3";"       .";"       .";"       .";"       .";"       ."
"Vleuterweide-Zuid";"Utrecht                                 ";"Buurt     ";"BU03441023";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.0";"     1.6";"     7.0";"    17.0";"     1.1";"     4.1";"    18.2";"    45.0";"       .";"       .";"       .";"       .";"     2.3";"     0.0";"     3.1";"     5.0";"     1.1";"     1.4";"     7.1";"    23.4";"     0.9";"     1.7";"    19.0";"    51.9";"       .";"       .";"       .";"       .";"     0.3";"     2.8";"    20.7";"    52.9";"     0.3";"     4.1";"    27.2";"    61.7";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.3";"     1.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.8";"     1.1";"     7.2";"    11.0";"     9.8";"     1.4";"       .";"       .";"       .";"       .";"       ."
"Veldhuizen";"Utrecht                                 ";"Buurt     ";"BU03441024";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.8";"     0.7";"     5.9";"    15.4";"     0.8";"     1.7";"    14.8";"    38.8";"       .";"       .";"       .";"       .";"     3.0";"     0.0";"     0.9";"     5.0";"     0.8";"     0.8";"     5.2";"    17.4";"     0.7";"     1.3";"    14.2";"    43.3";"       .";"       .";"       .";"       .";"     0.4";"     5.0";"    18.0";"    52.1";"     0.5";"     4.4";"    23.7";"    57.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.9";"     1.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.5";"     1.0";"     7.8";"    11.0";"     9.8";"     0.8";"       .";"       .";"       .";"       .";"       ."
"De Meern-Noord";"Utrecht                                 ";"Buurt     ";"BU03441031";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.2";"     0.4";"    10.6";"    16.9";"     0.8";"     1.7";"    22.7";"    40.0";"       .";"       .";"       .";"       .";"     1.3";"     0.3";"     2.1";"     6.9";"     0.9";"     0.8";"    11.0";"    26.7";"     0.8";"     3.7";"    30.6";"    64.1";"       .";"       .";"       .";"       .";"     0.8";"     1.9";"    34.2";"    56.2";"     0.7";"     2.2";"    39.3";"    64.2";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.3";"     1.7";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.1";"     2.0";"     8.0";"    11.0";"     7.9";"     2.2";"       .";"       .";"       .";"       .";"       ."
"De Meern-Zuid";"Utrecht                                 ";"Buurt     ";"BU03441032";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.7";"     1.6";"     5.5";"    16.8";"     0.7";"     4.4";"    13.0";"    37.4";"       .";"       .";"       .";"       .";"     2.0";"     0.0";"     1.0";"     4.8";"     0.6";"     1.8";"     6.6";"    21.1";"     0.6";"     3.8";"    17.9";"    53.7";"       .";"       .";"       .";"       .";"     0.4";"     3.9";"    22.8";"    52.1";"     0.5";"     5.0";"    26.9";"    58.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.7";"     2.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.1";"     1.9";"     8.0";"    11.0";"     8.5";"     2.4";"       .";"       .";"       .";"       .";"       ."
"Bedrijvengebied Oudenrijn";"Utrecht                                 ";"Buurt     ";"BU03441033";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.3";"     0.5";"     5.3";"    26.1";"     1.3";"     0.6";"    12.6";"    67.1";"       .";"       .";"       .";"       .";"     1.7";"     0.0";"     1.0";"     7.4";"     1.1";"     0.4";"     7.8";"    42.0";"     0.9";"     1.8";"    22.8";"    75.4";"       .";"       .";"       .";"       .";"     0.9";"     1.6";"    24.5";"    61.1";"     0.9";"     1.4";"    24.8";"    65.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.8";"     3.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.9";"     1.0";"     8.0";"    11.0";"     7.1";"     3.4";"       .";"       .";"       .";"       .";"       ."
"Rijnenburg";"Utrecht                                 ";"Buurt     ";"BU03441041";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.4";"     0.0";"     3.4";"    12.6";"     2.4";"     0.0";"     9.7";"    33.4";"       .";"       .";"       .";"       .";"     3.9";"     0.0";"     0.4";"     3.8";"     2.1";"     0.1";"     4.8";"    20.2";"     2.1";"     0.0";"     7.0";"    33.3";"       .";"       .";"       .";"       .";"     2.1";"     0.1";"     4.9";"    20.0";"     2.1";"     0.1";"     4.8";"    16.8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.7";"     4.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     8.2";"     0.1";"     4.9";"    10.9";"    10.6";"     3.7";"       .";"       .";"       .";"       .";"       ."
